transaction_id,datetime,store_id,customer_id,product_id,quantity,unit_price,total_price,cost,total_cost
9606,2025-03-11 14:53:00,6,9606,44,1,41.75054361710998,41.75,28.442714982694312,28.44
13295,2025-03-11 15:14:00,2,10788,15,1,87.7139825614023,87.71,51.423338085999774,51.42
27239,2025-03-11 15:56:00,1,12275,22,1,76.19374947204925,76.19,47.90895689715446,47.91
26958,2025-03-11 15:57:00,2,12251,11,1,50.37449309508361,50.37,28.48313195933695,28.48
22886,2025-03-11 16:05:00,1,11829,24,1,75.80327351643076,75.8,57.603832640718444,57.6
22886,2025-03-11 16:05:00,1,11829,19,1,65.85403863068886,65.85,49.65040048880754,49.65
13041,2025-03-11 16:10:00,3,10763,30,1,30.816584812019467,30.82,22.215953663512238,22.22
25115,2025-03-11 16:12:00,5,12036,13,1,57.041365094350596,57.04,30.769586247281993,30.77
47010,2025-03-11 16:12:00,4,14494,24,1,74.19703593344329,74.2,57.603832640718444,57.6
34498,2025-03-11 16:14:00,1,13077,19,1,73.93547028506264,73.94,49.65040048880754,49.65
44128,2025-03-11 16:22:00,1,14170,15,1,99.18184198428119,99.18,51.423338085999774,51.42
44128,2025-03-11 16:22:00,1,14170,40,1,53.13133796200398,53.13,29.753590822229057,29.75
15744,2025-03-11 16:28:00,1,11056,23,1,90.32096647756617,90.32,50.69143856981371,50.69
12877,2025-03-11 16:29:00,4,10748,32,1,27.24834994670388,27.25,19.829429012940626,19.83
3255,2025-03-11 16:34:00,6,3255,5,1,37.44389447740551,37.44,24.490637474094285,24.49
36738,2025-03-11 16:39:00,7,13336,38,1,68.05820412322207,68.06,43.27485813170894,43.27
47478,2025-03-11 16:41:00,1,14527,2,1,31.29018140836428,31.29,16.062306684945302,16.06
19701,2025-03-11 16:42:00,3,11495,39,1,48.31833523671152,48.32,30.080007484942904,30.08
19701,2025-03-11 16:42:00,3,11495,12,1,58.59842040679155,58.6,46.19791007143927,46.2
19701,2025-03-11 16:42:00,3,11495,28,1,35.42304719023104,35.42,16.246310847977227,16.25
20093,2025-03-11 16:47:00,1,11537,43,1,94.65571534612725,94.66,54.405450134038176,54.41
20476,2025-03-11 16:56:00,5,11570,40,1,44.58885684233889,44.59,29.753590822229057,29.75
2988,2025-03-11 17:00:00,2,2988,24,1,62.86121874894175,62.86,57.603832640718444,57.6
24479,2025-03-11 17:05:00,2,11977,45,1,60.436593540103914,60.44,44.28384305551713,44.28
27056,2025-03-11 17:26:00,6,12257,32,1,23.192968319063418,23.19,19.829429012940626,19.83
32973,2025-03-11 17:31:00,6,12895,14,1,35.10995338023086,35.11,20.72329573965296,20.72
30781,2025-03-11 17:44:00,2,12654,42,1,53.37138619482326,53.37,25.665064033228408,25.67
23004,2025-03-11 18:07:00,5,11842,25,1,42.8370287207306,42.84,30.89087523116796,30.89
7062,2025-03-11 18:43:00,1,7062,36,1,57.32934705321054,57.33,29.80019306443384,29.8
39837,2025-03-11 18:56:00,1,13679,7,1,76.05792887346415,76.06,59.276590375450745,59.28
32641,2025-03-11 19:06:00,1,12845,4,1,70.3994656373142,70.4,38.384228204385145,38.38
32067,2025-03-11 19:07:00,2,12777,19,1,74.10879206468049,74.11,49.65040048880754,49.65
25192,2025-03-11 19:28:00,1,12049,17,1,106.09116512947678,106.09,51.49240095290434,51.49
40319,2025-03-11 19:30:00,1,13740,28,1,32.741282181777635,32.74,16.246310847977227,16.25
13543,2025-03-11 19:38:00,9,10813,15,1,106.20610786440322,106.21,51.423338085999774,51.42
431,2025-03-11 19:49:00,2,431,20,1,46.41377244124532,46.41,26.10422385227317,26.1
431,2025-03-11 19:49:00,2,431,40,2,54.63164775535019,109.26,29.753590822229057,59.51
39886,2025-03-11 19:49:00,1,13683,36,1,53.00288155172769,53.0,29.80019306443384,29.8
31232,2025-03-11 19:58:00,1,12697,29,2,24.96441804976882,49.93,15.61851192702008,31.24
21423,2025-03-12 09:23:00,2,11680,4,1,62.72923466348911,62.73,38.384228204385145,38.38
49530,2025-03-12 09:23:00,5,14744,20,1,48.267008050529135,48.27,26.10422385227317,26.1
38563,2025-03-12 09:41:00,2,13540,34,1,20.992396233410165,20.99,12.567958517114779,12.57
40223,2025-03-12 09:59:00,5,13727,25,1,49.255882445772016,49.26,30.89087523116796,30.89
44016,2025-03-12 10:07:00,1,14155,39,1,45.285825716261634,45.29,30.080007484942904,30.08
23316,2025-03-12 10:09:00,9,11869,17,2,94.43876546913438,188.88,51.49240095290434,102.98
40954,2025-03-12 10:14:00,3,13805,43,1,77.57282830042087,77.57,54.405450134038176,54.41
40954,2025-03-12 10:14:00,3,13805,5,1,30.565475045365112,30.57,24.490637474094285,24.49
4114,2025-03-12 10:27:00,1,4114,35,2,40.58715639896489,81.17,23.913437141788272,47.83
28325,2025-03-12 10:28:00,1,12386,28,1,28.60025066242531,28.6,16.246310847977227,16.25
2942,2025-03-12 10:30:00,4,2942,15,1,91.37309709866086,91.37,51.423338085999774,51.42
2522,2025-03-12 10:44:00,1,2522,22,1,76.88437574341484,76.88,47.90895689715446,47.91
23574,2025-03-12 10:49:00,4,11895,29,1,26.641449068410875,26.64,15.61851192702008,15.62
40826,2025-03-12 11:02:00,1,13795,28,1,33.88216147195726,33.88,16.246310847977227,16.25
40826,2025-03-12 11:02:00,1,13795,21,2,58.939775592543484,117.88,29.566587176025344,59.13
33673,2025-03-12 11:05:00,1,12979,18,1,67.7516153506237,67.75,41.49005920472118,41.49
42424,2025-03-12 11:37:00,7,13984,18,1,71.24586063567818,71.25,41.49005920472118,41.49
5798,2025-03-12 11:41:00,1,5798,13,1,52.30349051460995,52.3,30.769586247281993,30.77
15141,2025-03-12 11:45:00,4,10995,7,2,88.07967862176051,176.16,59.276590375450745,118.55
6411,2025-03-12 12:00:00,1,6411,4,1,74.03877162419124,74.04,38.384228204385145,38.38
17267,2025-03-12 12:25:00,6,11228,25,2,52.497192984342114,104.99,30.89087523116796,61.78
27314,2025-03-12 12:30:00,8,12279,40,1,54.58399879326065,54.58,29.753590822229057,29.75
27314,2025-03-12 12:30:00,8,12279,4,1,74.94621197841683,74.95,38.384228204385145,38.38
5971,2025-03-12 12:31:00,2,5971,15,1,94.35602233142296,94.36,51.423338085999774,51.42
30622,2025-03-12 12:36:00,1,12637,18,1,73.62303091571873,73.62,41.49005920472118,41.49
40999,2025-03-12 13:08:00,1,13811,10,1,48.62795531222082,48.63,36.607330330546446,36.61
18539,2025-03-12 13:12:00,6,11362,17,2,82.99159269505525,165.98,51.49240095290434,102.98
13417,2025-03-12 13:18:00,1,10802,31,2,23.74587389237473,47.49,20.64513179847457,41.29
13417,2025-03-12 13:18:00,1,10802,2,1,34.932299355756626,34.93,16.062306684945302,16.06
2681,2025-03-12 13:23:00,3,2681,17,1,88.09629330348758,88.1,51.49240095290434,51.49
44306,2025-03-12 13:26:00,1,14193,32,1,23.024619665143565,23.02,19.829429012940626,19.83
44306,2025-03-12 13:26:00,1,14193,21,1,55.61775019603067,55.62,29.566587176025344,29.57
44306,2025-03-12 13:26:00,1,14193,2,3,33.39937306269796,100.2,16.062306684945302,48.19
44945,2025-03-12 13:30:00,2,14264,13,2,57.775225870667,115.55,30.769586247281993,61.54
40307,2025-03-12 13:47:00,1,13739,9,1,44.3581517882021,44.36,26.78976945949126,26.79
49199,2025-03-12 14:07:00,4,14720,29,1,23.69469568323133,23.69,15.61851192702008,15.62
9167,2025-03-12 14:18:00,1,9167,21,1,55.66045779048915,55.66,29.566587176025344,29.57
40656,2025-03-12 14:27:00,1,13774,17,1,104.98932950613295,104.99,51.49240095290434,51.49
28394,2025-03-12 14:31:00,1,12394,26,2,19.351478586639292,38.7,12.094902325424748,24.19
17758,2025-03-12 14:35:00,1,11274,8,1,33.311023471860814,33.31,21.322555337213245,21.32
18079,2025-03-12 15:07:00,3,11303,19,1,59.00816667411263,59.01,49.65040048880754,49.65
26836,2025-03-12 15:23:00,2,12235,6,2,127.3479951426465,254.7,64.35435783228779,128.71
36382,2025-03-12 15:30:00,1,13297,42,1,52.751392664138436,52.75,25.665064033228408,25.67
48848,2025-03-12 15:32:00,1,14677,14,1,35.54407227712862,35.54,20.72329573965296,20.72
30933,2025-03-12 15:55:00,1,12670,28,1,27.22544638300452,27.23,16.246310847977227,16.25
24714,2025-03-12 16:10:00,2,11999,1,1,48.1770198981883,48.18,34.15932787828032,34.16
1462,2025-03-12 16:11:00,6,1462,33,1,28.83218996099683,28.83,16.292411071585747,16.29
4491,2025-03-12 16:15:00,1,4491,40,1,47.81550130849919,47.82,29.753590822229057,29.75
42440,2025-03-12 16:23:00,1,13986,18,1,68.27970974236848,68.28,41.49005920472118,41.49
42440,2025-03-12 16:23:00,1,13986,12,1,70.22165122402421,70.22,46.19791007143927,46.2
29687,2025-03-12 16:27:00,4,12536,24,1,76.22389366621017,76.22,57.603832640718444,57.6
43917,2025-03-12 16:38:00,2,14144,36,1,56.26776042724683,56.27,29.80019306443384,29.8
21437,2025-03-12 16:40:00,1,11681,11,2,43.906335556222324,87.81,28.48313195933695,56.97
33849,2025-03-12 16:40:00,2,12997,38,1,87.11231925587506,87.11,43.27485813170894,43.27
2320,2025-03-12 16:45:00,1,2320,45,1,70.95999496687386,70.96,44.28384305551713,44.28
2320,2025-03-12 16:45:00,1,2320,36,1,55.78703127300716,55.79,29.80019306443384,29.8
48621,2025-03-12 16:53:00,2,14649,41,1,72.10638564747347,72.11,40.97520645465092,40.98
1522,2025-03-12 16:57:00,1,1522,1,1,56.721584055582404,56.72,34.15932787828032,34.16
41571,2025-03-12 17:02:00,1,13880,41,1,67.76252725458993,67.76,40.97520645465092,40.98
24415,2025-03-12 17:02:00,1,11969,40,2,48.77294463281387,97.55,29.753590822229057,59.51
43780,2025-03-12 17:18:00,1,14130,19,2,73.80545511727401,147.61,49.65040048880754,99.3
32831,2025-03-12 17:21:00,3,12878,31,1,27.884649269162274,27.88,20.64513179847457,20.65
27549,2025-03-12 17:23:00,3,12309,25,1,46.21979279378394,46.22,30.89087523116796,30.89
44203,2025-03-12 17:30:00,2,14181,20,1,45.97565784253031,45.98,26.10422385227317,26.1
43452,2025-03-12 17:31:00,2,14085,39,1,47.82211572659018,47.82,30.080007484942904,30.08
46235,2025-03-12 17:31:00,1,14406,13,1,46.87535371634776,46.88,30.769586247281993,30.77
18528,2025-03-12 18:28:00,3,11360,5,1,36.99645816361183,37.0,24.490637474094285,24.49
17258,2025-03-12 18:28:00,3,11228,25,1,56.1589270916305,56.16,30.89087523116796,30.89
301,2025-03-12 18:51:00,1,301,44,1,43.62854873829423,43.63,28.442714982694312,28.44
25229,2025-03-12 19:04:00,2,12054,24,1,71.50790649023946,71.51,57.603832640718444,57.6
37196,2025-03-12 19:08:00,1,13386,25,1,49.118015985622485,49.12,30.89087523116796,30.89
19438,2025-03-12 19:12:00,1,11456,5,1,35.69788171689403,35.7,24.490637474094285,24.49
46354,2025-03-12 19:15:00,3,14418,4,1,68.38283955232082,68.38,38.384228204385145,38.38
13284,2025-03-12 19:34:00,1,10788,15,1,104.3949124479963,104.39,51.423338085999774,51.42
3361,2025-03-12 19:40:00,1,3361,7,1,72.73855569616903,72.74,59.276590375450745,59.28
22010,2025-03-12 19:54:00,2,11743,13,1,48.62795994848832,48.63,30.769586247281993,30.77
36716,2025-03-12 19:55:00,1,13335,2,1,29.87813809757306,29.88,16.062306684945302,16.06
1477,2025-03-13 09:31:00,4,1477,15,1,100.35676180683568,100.36,51.423338085999774,51.42
25467,2025-03-13 09:45:00,3,12084,19,1,59.28598761906109,59.29,49.65040048880754,49.65
3390,2025-03-13 09:53:00,1,3390,4,1,56.586471381240166,56.59,38.384228204385145,38.38
42096,2025-03-13 10:02:00,2,13944,38,1,72.75358214552828,72.75,43.27485813170894,43.27
42096,2025-03-13 10:02:00,2,13944,9,1,46.5842863488072,46.58,26.78976945949126,26.79
1331,2025-03-13 10:05:00,1,1331,2,1,30.057146953614286,30.06,16.062306684945302,16.06
10522,2025-03-13 10:09:00,2,10503,12,1,73.22699481695238,73.23,46.19791007143927,46.2
6127,2025-03-13 10:14:00,1,6127,7,1,89.02006938959646,89.02,59.276590375450745,59.28
24410,2025-03-13 10:16:00,1,11968,22,1,95.24477683626318,95.24,47.90895689715446,47.91
45401,2025-03-13 10:18:00,1,14312,11,1,50.51001903765845,50.51,28.48313195933695,28.48
10930,2025-03-13 10:30:00,3,10544,6,1,124.2445516962164,124.24,64.35435783228779,64.35
38383,2025-03-13 10:39:00,7,13518,14,1,35.58963113612473,35.59,20.72329573965296,20.72
7397,2025-03-13 10:39:00,1,7397,4,1,56.58898252952887,56.59,38.384228204385145,38.38
7158,2025-03-13 10:46:00,6,7158,15,1,100.1361215175387,100.14,51.423338085999774,51.42
7158,2025-03-13 10:46:00,6,7158,22,1,86.85554138584983,86.86,47.90895689715446,47.91
45391,2025-03-13 10:49:00,3,14309,5,1,29.8911650709835,29.89,24.490637474094285,24.49
34373,2025-03-13 10:56:00,1,13065,45,1,65.04602623001868,65.05,44.28384305551713,44.28
4070,2025-03-13 11:00:00,1,4070,15,2,102.45740224486607,204.91,51.423338085999774,102.85
10489,2025-03-13 11:01:00,1,10489,5,1,29.864589298586733,29.86,24.490637474094285,24.49
7007,2025-03-13 11:03:00,5,7007,43,1,89.66800350118218,89.67,54.405450134038176,54.41
2244,2025-03-13 11:17:00,4,2244,18,1,87.16922467798928,87.17,41.49005920472118,41.49
19534,2025-03-13 11:28:00,1,11472,32,1,28.2022846148909,28.2,19.829429012940626,19.83
16875,2025-03-13 11:38:00,5,11180,19,1,64.06542173687016,64.07,49.65040048880754,49.65
38707,2025-03-13 12:07:00,7,13553,19,1,59.69121219565252,59.69,49.65040048880754,49.65
15175,2025-03-13 12:11:00,3,11001,17,1,100.15889093055567,100.16,51.49240095290434,51.49
3785,2025-03-13 12:17:00,6,3785,38,1,78.52297359857567,78.52,43.27485813170894,43.27
34005,2025-03-13 12:30:00,2,13017,14,1,31.146832862547257,31.15,20.72329573965296,20.72
3528,2025-03-13 12:44:00,10,3528,42,1,45.05083113726729,45.05,25.665064033228408,25.67
15738,2025-03-13 12:44:00,1,11055,23,1,85.20997376395208,85.21,50.69143856981371,50.69
24430,2025-03-13 12:47:00,9,11971,3,1,85.1932462470505,85.19,65.0307658356351,65.03
38469,2025-03-13 12:51:00,9,13528,16,1,99.65619199855749,99.66,57.07241429563664,57.07
15444,2025-03-13 13:17:00,7,11025,29,1,27.927037522420175,27.93,15.61851192702008,15.62
23085,2025-03-13 13:26:00,1,11848,34,1,20.27184604962641,20.27,12.567958517114779,12.57
23085,2025-03-13 13:26:00,1,11848,9,1,43.79433307304493,43.79,26.78976945949126,26.79
50890,2025-03-13 13:26:00,4,14896,1,1,54.29299717077,54.29,34.15932787828032,34.16
23085,2025-03-13 13:26:00,1,11848,6,1,130.2143009268741,130.21,64.35435783228779,64.35
22276,2025-03-13 13:28:00,2,11763,12,1,69.9628416022247,69.96,46.19791007143927,46.2
31403,2025-03-13 13:46:00,1,12714,11,1,51.13568787534838,51.14,28.48313195933695,28.48
16082,2025-03-13 14:09:00,1,11099,7,2,78.51860206333996,157.04,59.276590375450745,118.55
15925,2025-03-13 14:26:00,1,11077,11,1,41.10615159604901,41.11,28.48313195933695,28.48
16085,2025-03-13 14:30:00,2,11099,7,1,85.6558263242114,85.66,59.276590375450745,59.28
265,2025-03-13 14:35:00,1,265,44,1,36.20087575071863,36.2,28.442714982694312,28.44
265,2025-03-13 14:35:00,1,265,22,1,84.89674620173103,84.9,47.90895689715446,47.91
16681,2025-03-13 14:36:00,5,11155,33,1,23.346364088194697,23.35,16.292411071585747,16.29
2872,2025-03-13 14:53:00,2,2872,27,1,21.85984381589572,21.86,16.710924060975103,16.71
40493,2025-03-13 15:11:00,1,13758,36,1,56.1489409589215,56.15,29.80019306443384,29.8
25881,2025-03-13 15:12:00,6,12137,16,1,91.05501749914401,91.06,57.07241429563664,57.07
15257,2025-03-13 15:13:00,1,11006,40,1,44.677718918970236,44.68,29.753590822229057,29.75
15257,2025-03-13 15:13:00,1,11006,6,1,111.43186308247482,111.43,64.35435783228779,64.35
51688,2025-03-13 15:53:00,6,14988,24,1,78.18965826970322,78.19,57.603832640718444,57.6
31931,2025-03-13 16:45:00,2,12760,32,1,23.00919644559414,23.01,19.829429012940626,19.83
31931,2025-03-13 16:45:00,2,12760,22,1,73.11919396645814,73.12,47.90895689715446,47.91
40963,2025-03-13 16:50:00,3,13806,3,1,99.16702660858327,99.17,65.0307658356351,65.03
14279,2025-03-13 16:54:00,6,10889,38,1,69.3267151385514,69.33,43.27485813170894,43.27
14775,2025-03-13 17:02:00,3,10943,15,1,86.69480885268631,86.69,51.423338085999774,51.42
22995,2025-03-13 17:09:00,5,11841,16,1,95.44361040752736,95.44,57.07241429563664,57.07
22762,2025-03-13 17:16:00,9,11817,31,1,25.211129238057065,25.21,20.64513179847457,20.65
2432,2025-03-13 17:34:00,1,2432,30,1,30.828634958441043,30.83,22.215953663512238,22.22
39117,2025-03-13 17:47:00,1,13605,38,1,77.3360203890912,77.34,43.27485813170894,43.27
7836,2025-03-13 17:54:00,1,7836,2,2,32.9971031311186,65.99,16.062306684945302,32.12
50938,2025-03-13 17:57:00,2,14903,32,1,23.65656027408343,23.66,19.829429012940626,19.83
16019,2025-03-13 18:05:00,2,11089,36,1,55.817481604742085,55.82,29.80019306443384,29.8
1596,2025-03-13 18:16:00,2,1596,34,1,18.676735499825966,18.68,12.567958517114779,12.57
33417,2025-03-13 18:26:00,2,12946,8,1,29.938614155407585,29.94,21.322555337213245,21.32
10394,2025-03-13 18:33:00,8,10394,4,1,65.5548602383466,65.55,38.384228204385145,38.38
10394,2025-03-13 18:33:00,8,10394,41,1,64.3409490707036,64.34,40.97520645465092,40.98
39500,2025-03-13 18:40:00,3,13646,19,1,70.58136912044304,70.58,49.65040048880754,49.65
4832,2025-03-13 18:45:00,1,4832,17,1,96.49449879159421,96.49,51.49240095290434,51.49
5356,2025-03-13 18:51:00,3,5356,27,1,22.296701467204123,22.3,16.710924060975103,16.71
25011,2025-03-13 18:52:00,1,12027,10,1,62.17325456347143,62.17,36.607330330546446,36.61
24684,2025-03-13 19:08:00,1,11996,20,2,48.63881829552041,97.28,26.10422385227317,52.21
42796,2025-03-13 19:09:00,4,14022,35,2,45.62773176472967,91.26,23.913437141788272,47.83
41453,2025-03-13 19:12:00,4,13868,29,1,27.219868038300625,27.22,15.61851192702008,15.62
3035,2025-03-13 19:25:00,1,3035,8,1,32.63975873645983,32.64,21.322555337213245,21.32
41365,2025-03-13 19:39:00,1,13858,28,1,27.442578087011423,27.44,16.246310847977227,16.25
46784,2025-03-13 19:42:00,5,14468,38,1,71.99835478374438,72.0,43.27485813170894,43.27
35217,2025-03-13 19:51:00,2,13163,13,3,53.59326041394218,160.78,30.769586247281993,92.31
27578,2025-03-13 19:52:00,4,12311,11,1,44.99547081079228,45.0,28.48313195933695,28.48
48628,2025-03-13 19:53:00,4,14650,37,1,24.103519081482524,24.1,15.25996596104613,15.26
22801,2025-03-13 19:55:00,7,11822,11,1,50.3659710864048,50.37,28.48313195933695,28.48
48715,2025-03-13 19:57:00,1,14656,34,2,17.77308330982086,35.55,12.567958517114779,25.14
5036,2025-03-14 09:04:00,1,5036,23,1,82.42084606597044,82.42,50.69143856981371,50.69
24909,2025-03-14 09:05:00,1,12020,44,1,41.67622266240547,41.68,28.442714982694312,28.44
30758,2025-03-14 09:12:00,1,12647,42,1,51.8260495058221,51.83,25.665064033228408,25.67
28914,2025-03-14 09:19:00,3,12447,13,1,48.33182210233765,48.33,30.769586247281993,30.77
40784,2025-03-14 09:47:00,7,13789,30,1,24.67987625533511,24.68,22.215953663512238,22.22
18574,2025-03-14 09:59:00,8,11366,42,1,54.26058683722233,54.26,25.665064033228408,25.67
18574,2025-03-14 09:59:00,8,11366,33,1,23.324402158527228,23.32,16.292411071585747,16.29
4954,2025-03-14 10:08:00,2,4954,6,1,120.62412488666094,120.62,64.35435783228779,64.35
8455,2025-03-14 10:10:00,1,8455,11,2,45.41866410236552,90.84,28.48313195933695,56.97
8455,2025-03-14 10:10:00,1,8455,28,1,33.39560950060482,33.4,16.246310847977227,16.25
50831,2025-03-14 10:22:00,5,14888,21,1,56.83702922167719,56.84,29.566587176025344,29.57
19798,2025-03-14 10:47:00,7,11504,36,1,59.299231006686675,59.3,29.80019306443384,29.8
471,2025-03-14 10:51:00,6,471,4,1,60.741416913637,60.74,38.384228204385145,38.38
1756,2025-03-14 10:51:00,1,1756,28,1,28.037127987537588,28.04,16.246310847977227,16.25
6208,2025-03-14 10:54:00,1,6208,36,1,50.30516420303427,50.31,29.80019306443384,29.8
24210,2025-03-14 10:56:00,10,11949,4,1,66.88570429048441,66.89,38.384228204385145,38.38
26371,2025-03-14 11:01:00,1,12188,7,1,86.77628808993322,86.78,59.276590375450745,59.28
19243,2025-03-14 11:02:00,3,11436,11,1,49.293413230157384,49.29,28.48313195933695,28.48
19243,2025-03-14 11:02:00,3,11436,33,1,23.581243402180434,23.58,16.292411071585747,16.29
29853,2025-03-14 11:22:00,2,12554,31,1,25.04000514731009,25.04,20.64513179847457,20.65
7740,2025-03-14 11:39:00,5,7740,8,1,33.21538243586235,33.22,21.322555337213245,21.32
7740,2025-03-14 11:39:00,5,7740,24,1,68.62875325763503,68.63,57.603832640718444,57.6
22589,2025-03-14 11:46:00,4,11797,10,1,59.05260006241556,59.05,36.607330330546446,36.61
23927,2025-03-14 12:05:00,2,11926,21,2,49.82768642613691,99.66,29.566587176025344,59.13
35112,2025-03-14 12:18:00,3,13155,36,1,56.60105167633502,56.6,29.80019306443384,29.8
11274,2025-03-14 12:30:00,1,10578,23,1,87.84749308808478,87.85,50.69143856981371,50.69
11274,2025-03-14 12:30:00,1,10578,9,1,43.40982475642632,43.41,26.78976945949126,26.79
47035,2025-03-14 12:52:00,1,14495,16,1,86.78756764207708,86.79,57.07241429563664,57.07
49010,2025-03-14 12:54:00,1,14696,15,1,105.96898501148263,105.97,51.423338085999774,51.42
32945,2025-03-14 12:56:00,6,12891,36,1,52.954741345936405,52.95,29.80019306443384,29.8
32945,2025-03-14 12:56:00,6,12891,16,1,91.27302053868533,91.27,57.07241429563664,57.07
7055,2025-03-14 13:31:00,1,7055,42,1,44.46245139857775,44.46,25.665064033228408,25.67
7055,2025-03-14 13:31:00,1,7055,10,1,60.195277881897,60.2,36.607330330546446,36.61
34243,2025-03-14 13:52:00,2,13048,30,2,30.46353828573931,60.93,22.215953663512238,44.43
21,2025-03-14 14:00:00,2,21,42,1,50.15622785860598,50.16,25.665064033228408,25.67
44169,2025-03-14 14:02:00,3,14178,7,1,93.39339959368273,93.39,59.276590375450745,59.28
34180,2025-03-14 14:06:00,2,13039,7,1,82.12155203899314,82.12,59.276590375450745,59.28
5772,2025-03-14 14:14:00,2,5772,11,1,47.30210367636427,47.3,28.48313195933695,28.48
34492,2025-03-14 14:27:00,2,13077,38,1,85.46160750217432,85.46,43.27485813170894,43.27
21644,2025-03-14 14:37:00,1,11704,17,1,102.1701954075896,102.17,51.49240095290434,51.49
10122,2025-03-14 14:47:00,2,10122,21,1,47.83310313709735,47.83,29.566587176025344,29.57
31374,2025-03-14 14:56:00,2,12711,41,1,75.07487698064529,75.07,40.97520645465092,40.98
13256,2025-03-14 15:10:00,4,10784,2,1,29.45193931364479,29.45,16.062306684945302,16.06
15916,2025-03-14 15:28:00,3,11076,4,1,62.136831590970495,62.14,38.384228204385145,38.38
11985,2025-03-14 15:28:00,1,10654,13,1,48.50684019189597,48.51,30.769586247281993,30.77
13635,2025-03-14 16:03:00,1,10821,8,1,28.46252216402669,28.46,21.322555337213245,21.32
21160,2025-03-14 16:04:00,4,11643,39,1,58.562438155195544,58.56,30.080007484942904,30.08
38168,2025-03-14 16:21:00,1,13494,33,1,26.51681895154235,26.52,16.292411071585747,16.29
12525,2025-03-14 16:26:00,4,10714,23,1,98.62378279106561,98.62,50.69143856981371,50.69
42815,2025-03-14 16:54:00,3,14025,4,1,66.66831777283377,66.67,38.384228204385145,38.38
5722,2025-03-14 17:02:00,3,5722,23,1,83.9180514445171,83.92,50.69143856981371,50.69
46248,2025-03-14 17:15:00,2,14407,42,1,51.372213846582106,51.37,25.665064033228408,25.67
22615,2025-03-14 17:37:00,4,11798,20,1,37.12980130494019,37.13,26.10422385227317,26.1
26665,2025-03-14 17:39:00,1,12217,32,1,29.882965205857793,29.88,19.829429012940626,19.83
37086,2025-03-14 17:46:00,1,13374,25,2,48.9493002546958,97.9,30.89087523116796,61.78
46,2025-03-14 17:52:00,4,46,37,1,22.173159560094774,22.17,15.25996596104613,15.26
16794,2025-03-14 17:54:00,2,11171,24,1,76.54194790498755,76.54,57.603832640718444,57.6
21002,2025-03-14 18:01:00,7,11628,37,1,20.87639883371805,20.88,15.25996596104613,15.26
18343,2025-03-14 18:07:00,7,11331,19,1,71.01538355101577,71.02,49.65040048880754,49.65
45326,2025-03-14 18:10:00,1,14304,23,1,87.77214357427947,87.77,50.69143856981371,50.69
7467,2025-03-14 18:22:00,7,7467,27,1,18.669874282436993,18.67,16.710924060975103,16.71
32850,2025-03-14 18:24:00,7,12879,7,1,87.79581475740154,87.8,59.276590375450745,59.28
42717,2025-03-14 18:41:00,1,14014,5,1,33.5160849431207,33.52,24.490637474094285,24.49
34197,2025-03-14 18:55:00,3,13041,42,1,51.3915532832178,51.39,25.665064033228408,25.67
34197,2025-03-14 18:55:00,3,13041,2,2,27.935465010167743,55.87,16.062306684945302,32.12
45899,2025-03-14 19:14:00,4,14366,32,1,24.67975047109701,24.68,19.829429012940626,19.83
16465,2025-03-14 19:18:00,1,11139,9,1,46.43064366783087,46.43,26.78976945949126,26.79
16465,2025-03-14 19:18:00,1,11139,10,1,50.0737863945783,50.07,36.607330330546446,36.61
44530,2025-03-14 19:28:00,10,14214,10,1,55.78778321102113,55.79,36.607330330546446,36.61
43989,2025-03-14 19:28:00,2,14152,3,1,86.6848852026312,86.68,65.0307658356351,65.03
23244,2025-03-14 19:43:00,1,11862,14,1,36.934807943199665,36.93,20.72329573965296,20.72
5865,2025-03-15 09:15:00,1,5865,38,1,82.28133950035227,82.28,43.27485813170894,43.27
49945,2025-03-15 10:02:00,2,14787,15,1,88.41042658065625,88.41,51.423338085999774,51.42
1116,2025-03-15 10:09:00,1,1116,9,1,46.292153757069286,46.29,26.78976945949126,26.79
33678,2025-03-15 10:17:00,1,12979,1,1,51.39081256709374,51.39,34.15932787828032,34.16
28149,2025-03-15 10:22:00,3,12371,37,1,21.67939064015148,21.68,15.25996596104613,15.26
39941,2025-03-15 10:27:00,1,13689,9,1,38.787926286384476,38.79,26.78976945949126,26.79
3287,2025-03-15 10:36:00,1,3287,6,1,123.25021030335446,123.25,64.35435783228779,64.35
48532,2025-03-15 10:38:00,1,14643,12,1,59.270209740445345,59.27,46.19791007143927,46.2
12015,2025-03-15 10:40:00,3,10656,11,1,47.29594716252093,47.3,28.48313195933695,28.48
33588,2025-03-15 10:42:00,1,12970,2,1,34.26497595756296,34.26,16.062306684945302,16.06
23407,2025-03-15 10:45:00,1,11874,19,1,60.42633974207845,60.43,49.65040048880754,49.65
15654,2025-03-15 10:58:00,8,11045,10,1,53.161426050440525,53.16,36.607330330546446,36.61
13495,2025-03-15 11:08:00,1,10810,28,1,33.52086356278108,33.52,16.246310847977227,16.25
21833,2025-03-15 11:11:00,2,11722,37,1,19.986979605325097,19.99,15.25996596104613,15.26
48549,2025-03-15 11:16:00,1,14643,16,3,111.09835104541486,333.3,57.07241429563664,171.22
45819,2025-03-15 11:26:00,9,14359,16,1,90.31101250337521,90.31,57.07241429563664,57.07
45819,2025-03-15 11:26:00,9,14359,9,1,43.53747347124328,43.54,26.78976945949126,26.79
